Phylum,Genus,Sample_ID,Abundance,Group
Outros,Outros,B50,187,Controle
Outros,Outros,B50,26,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,33,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,19,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,603,Controle
Outros,Outros,B50,49,Controle
Outros,Outros,B50,409,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,5701,Controle
Outros,Outros,B50,27,Controle
Outros,Outros,B50,19,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,515,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,13,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,63,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,12,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,42,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,240,Controle
Outros,Outros,B50,135,Controle
Outros,Outros,B50,61,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,8,Controle
Outros,Outros,B50,19,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,446,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,15,Controle
Outros,Outros,B50,8,Controle
Outros,Outros,B50,145,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,81,Controle
Outros,Outros,B50,8,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,7,Controle
Outros,Outros,B50,9,Controle
Outros,Outros,B50,310,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,16,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,105,Controle
Outros,Outros,B50,65,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,82,Controle
Outros,Outros,B50,70,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,87,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,10,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,42,Controle
Outros,Outros,B50,399,Controle
Outros,Outros,B50,156,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,10,Controle
Outros,Outros,B50,5,Controle
Outros,Outros,B50,17,Controle
Outros,Outros,B50,8,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,206,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,67,Controle
Outros,Outros,B50,137,Controle
Outros,Outros,B50,176,Controle
Outros,Outros,B50,105,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,27,Controle
Outros,Outros,B50,23,Controle
Outros,Outros,B50,27,Controle
Outros,Outros,B50,43,Controle
Outros,Outros,B50,116,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,221,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,134,Controle
Outros,Outros,B50,16,Controle
Outros,Outros,B50,22,Controle
Outros,Outros,B50,7,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,21,Controle
Outros,Outros,B50,8,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,9,Controle
Outros,Outros,B50,26,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,23,Controle
Outros,Outros,B50,81,Controle
Outros,Outros,B50,7,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,187,Controle
Outros,Outros,B50,73,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,2598,Controle
Outros,Outros,B50,309,Controle
Outros,Outros,B50,307,Controle
Outros,Outros,B50,12,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,10,Controle
Outros,Outros,B50,46,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,92,Controle
Outros,Outros,B50,28,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,30,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,17,Controle
Outros,Outros,B50,179,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,127,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,140,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,54,Controle
Outros,Outros,B50,184,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,88,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,23,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,28,Controle
Outros,Outros,B50,753,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,13,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,14,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,19,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B51,37,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,78,Controle
Outros,Outros,B51,217,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,30,Controle
Outros,Outros,B51,28,Controle
Outros,Outros,B51,474,Controle
Outros,Outros,B51,171,Controle
Outros,Outros,B51,51,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,31,Controle
Outros,Outros,B51,40,Controle
Outros,Outros,B51,17,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,4565,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,14,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,195,Controle
Outros,Outros,B51,265,Controle
Outros,Outros,B51,4107,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,19,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,11,Controle
Outros,Outros,B51,35,Controle
Outros,Outros,B51,78,Controle
Outros,Outros,B51,25,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,254,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,3002,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,158,Controle
Outros,Outros,B51,36,Controle
Outros,Outros,B51,100,Controle
Outros,Outros,B51,26,Controle
Outros,Outros,B51,15,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,11,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,26,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,103,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,13,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,11,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,20,Controle
Outros,Outros,B51,12,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,1022,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,65,Controle
Outros,Outros,B51,214,Controle
Outros,Outros,B51,31,Controle
Outros,Outros,B51,144,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,52,Controle
Outros,Outros,B51,715,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,344,Controle
Outros,Outros,B51,1157,Controle
Outros,Outros,B51,18,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,80,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,9,Controle
Outros,Outros,B51,64,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,520,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,207,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,25,Controle
Outros,Outros,B51,124,Controle
Outros,Outros,B51,94,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,88,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,24,Controle
Outros,Outros,B51,73,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,209,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,44,Controle
Outros,Outros,B51,111,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,23,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,34,Controle
Outros,Outros,B51,56,Controle
Outros,Outros,B51,260,Controle
Outros,Outros,B51,22,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3231,Controle
Outros,Outros,B51,12,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,38,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,104,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,106,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,15,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,16,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,108,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,299,Controle
Outros,Outros,B51,34,Controle
Outros,Outros,B51,50,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,18,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,49,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,196,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,12,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,47,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,12,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,18,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,19,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,11,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,801,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,31,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,95,Controle
Outros,Outros,B51,165,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,100,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,64,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,17,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,14,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,151,Controle
Outros,Outros,B51,260,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,13,Controle
Outros,Outros,B51,16,Controle
Outros,Outros,B51,26,Controle
Outros,Outros,B51,80,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,90,Controle
Outros,Outros,B51,16,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,43,Controle
Outros,Outros,B51,121,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,224,Controle
Outros,Outros,B51,199,Controle
Outros,Outros,B51,97,Controle
Outros,Outros,B51,41,Controle
Outros,Outros,B51,33,Controle
Outros,Outros,B51,31,Controle
Outros,Outros,B51,145,Controle
Outros,Outros,B51,20,Controle
Outros,Outros,B51,69,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,122,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,73,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,13,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,10,Controle
Outros,Outros,B51,15,Controle
Outros,Outros,B51,27,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,32,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,18,Controle
Outros,Outros,B51,248,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,39,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,256,Controle
Outros,Outros,B51,867,Controle
Outros,Outros,B51,12,Controle
Outros,Outros,B51,80,Controle
Outros,Outros,B51,248,Controle
Outros,Outros,B51,87,Controle
Outros,Outros,B51,15,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,5,Controle
Outros,Outros,B51,80,Controle
Outros,Outros,B51,8,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,78,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,6,Controle
Outros,Outros,B51,48,Controle
Outros,Outros,B51,191,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,110,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,298,Controle
Outros,Outros,B51,40,Controle
Outros,Outros,B51,146,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,57,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,7,Controle
Outros,Outros,B51,42,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,291,Controle
Outros,Outros,B51,2,Controle
Outros,Outros,B51,1,Controle
Outros,Outros,B51,68,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B51,28,Controle
Outros,Outros,B51,16,Controle
Outros,Outros,B51,3,Controle
Outros,Outros,B51,4,Controle
Outros,Outros,B52,7,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,10,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,8,Controle
Outros,Outros,B52,59,Controle
Outros,Outros,B52,229,Controle
Outros,Outros,B52,18,Controle
Outros,Outros,B52,28,Controle
Outros,Outros,B52,3274,Controle
Outros,Outros,B52,7,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,23,Controle
Outros,Outros,B52,14,Controle
Outros,Outros,B52,35,Controle
Outros,Outros,B52,97,Controle
Outros,Outros,B52,31,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,2627,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,11,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,50,Controle
Outros,Outros,B52,244,Controle
Outros,Outros,B52,213,Controle
Outros,Outros,B52,10,Controle
Outros,Outros,B52,6,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,44,Controle
Outros,Outros,B52,101,Controle
Outros,Outros,B52,11,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,84,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,26,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1648,Controle
Outros,Outros,B52,34,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,61,Controle
Outros,Outros,B52,24,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,16,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,31,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,14,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,8,Controle
Outros,Outros,B52,24,Controle
Outros,Outros,B52,17,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,6,Controle
Outros,Outros,B52,51,Controle
Outros,Outros,B52,7,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,13,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,52,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,22,Controle
Outros,Outros,B52,21,Controle
Outros,Outros,B52,19,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,13,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,463,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,15,Controle
Outros,Outros,B52,111,Controle
Outros,Outros,B52,38,Controle
Outros,Outros,B52,28,Controle
Outros,Outros,B52,154,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,733,Controle
Outros,Outros,B52,4,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,64,Controle
Outros,Outros,B52,2159,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,16,Controle
Outros,Outros,B52,186,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,58,Controle
Outros,Outros,B52,3,Controle
Outros,Outros,B52,14,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,12,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,141,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,117,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,17,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,179,Controle
Outros,Outros,B52,7,Controle
Outros,Outros,B52,56,Controle
Outros,Outros,B52,6,Controle
Outros,Outros,B52,19,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,57,Controle
Outros,Outros,B52,58,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,28,Controle
Outros,Outros,B52,14,Controle
Outros,Outros,B52,5,Controle
Outros,Outros,B52,16,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,11,Controle
Outros,Outros,B52,142,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,2,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,38,Controle
Outros,Outros,B52,6,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,204,Controle
Outros,Outros,B52,34,Controle
Outros,Outros,B52,98,Controle
Outros,Outros,B52,9,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,539,Controle
Outros,Outros,B52,130,Controle
Outros,Outros,B52,1,Controle
Outros,Outros,B52,63,Controle
